ID_HDC_G0,Region,Region_L2_pred,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
8209.0,Asia,South-Central Asia,india,Mettur,38,38,100.0,138222.235940474,501.337654658,0.3627040549929341
8211.0,Asia,South-Central Asia,india,Peddapalli,55,55,100.0,59911.014951105004,0.0,0.0
8218.0,Asia,South-Central Asia,india,Allagadda,17,17,100.0,51839.66984123801,0.0,0.0
8219.0,Asia,South-Central Asia,india,Padmanabhapuram,113,113,100.0,264885.937333286,1884.322715698,0.7113713678680869
8220.0,Asia,South-Central Asia,india,Ramagundam,105,105,100.0,222485.39095826502,0.0,0.0
8221.0,Asia,South-Central Asia,india,Jangaon,54,54,100.0,66867.92557377099,0.0,0.0
8224.0,Asia,South-Central Asia,india,Vikramasingapuram,35,35,100.0,66749.851375014,1679.094864244,2.515503524959943
8227.0,Asia,South-Central Asia,india,Edappadi,36,36,100.0,54932.27552655,1421.75660071,2.5881989906331717
8230.0,Asia,South-Central Asia,india,Kolar,118,118,100.0,149812.50556509502,900.125339798,0.6008345807999897
8241.0,Asia,South-Central Asia,india,Tiruchengodu,126,126,100.0,166979.51536912197,0.0,0.0
8243.0,Asia,South-Central Asia,india,Jhusi,119,119,100.0,248170.92475914498,42947.522645599005,17.30562219860383
8244.0,Asia,South-Central Asia,india,Amgaon,28,28,100.0,66375.69727972601,3211.854727719,4.838901675387806
8245.0,Asia,South-Central Asia,india,Sankari,18,18,100.0,37252.423452307,0.0,0.0
8246.0,Asia,South-Central Asia,india,Rajapalaiyam,72,72,100.0,250297.298889507,34074.285383051996,13.613525009750102
8247.0,Asia,South-Central Asia,india,Nagercoil,332,332,100.0,423467.63801981404,3136.3290573100003,0.7406301629035585
8249.0,Asia,South-Central Asia,india,Gadchiroli,69,69,100.0,84038.940483092,564.676739052,0.6719227251152801
8251.0,Asia,South-Central Asia,india,Sankarankovil,45,45,100.0,71349.230266508,0.0,0.0
8253.0,Asia,South-Central Asia,india,Proddatur,172,172,100.0,238144.17487865296,21559.224678303,9.05301365833893
8255.0,Asia,South-Central Asia,india,Bangarapete,82,82,100.0,97172.52669137901,0.0,0.0
8259.0,Asia,South-Central Asia,india,Palacode,8,8,100.0,38472.389428771,0.0,0.0
8261.0,Asia,South-Central Asia,india,Srivilliputtur,42,42,100.0,91749.819985875,30966.690001307998,33.75122698450564
8265.0,Asia,South-Central Asia,india,Dharmapuri,109,109,100.0,234634.53554946196,0.0,0.0
8266.0,Asia,South-Central Asia,india,Kolar Gold Fields,115,115,100.0,135188.18292421402,1869.193372529,1.3826603273282123
8272.0,Asia,South-Central Asia,india,Iltifatganj,15,15,100.0,109681.535161109,1000.65796552,0.9123303790835473
8274.0,Asia,South-Central Asia,india,Krishnagiri,63,63,100.0,164460.04272686102,0.0,0.0
8275.0,Asia,South-Central Asia,india,Omalur,27,27,100.0,32949.183940873,1192.74352238,3.6199485987888713
8278.0,Asia,South-Central Asia,india,Salem,875,875,100.0,1323390.436667556,16654.55435431,1.2584762510637462
8279.0,Asia,South-Central Asia,india,Akbarpur,25,25,100.0,161499.257031975,19478.25229673,12.060892820623645
8284.0,Asia,South-Central Asia,india,Warangal,739,739,100.0,797422.171961404,0.0,0.0
8285.0,Asia,South-Central Asia,india,Nalgonda,170,170,100.0,181093.55060457904,0.0,0.0
8289.0,Asia,South-Central Asia,india,Anichampalayam,26,26,100.0,40194.00666386799,0.0,0.0
8290.0,Asia,South-Central Asia,india,Basti,132,132,100.0,394403.91155028803,41601.269431233,10.547884595695415
8292.0,Asia,South-Central Asia,india,Tirunelveli,199,199,100.0,275932.646244069,59175.15032022699,21.445505316498565
8294.0,Asia,South-Central Asia,india,Sivakasi,147,147,100.0,255218.682963425,1591.953635251,0.6237606184493713
8297.0,Asia,South-Central Asia,india,Tanda,37,37,100.0,206488.87466465597,116058.16086457498,56.205527321051484
8298.0,Asia,South-Central Asia,india,Madanapalle,169,169,100.0,183136.814740144,409.26352393,0.22347419578674618
8303.0,Asia,South-Central Asia,india,Kuppam,21,21,100.0,35194.083113738,0.0,0.0
8304.0,Asia,South-Central Asia,india,Karur,108,108,100.0,277727.384459517,2185.91395396,0.7870718108025211
8308.0,Asia,South-Central Asia,india,Giddalur,51,51,100.0,54858.91949866399,7672.915088728,13.986631816390155
8309.0,Asia,South-Central Asia,india,Dindigul,291,291,100.0,375680.308380533,2925.39105153,0.7786916125949357
8312.0,Asia,South-Central Asia,india,Shahdol,14,14,100.0,109970.335636526,0.0,0.0
8313.0,Asia,South-Central Asia,india,Rasipuram,18,18,100.0,68958.249900062,0.0,0.0
8316.0,Asia,South-Central Asia,india,Namakkal,85,85,100.0,186994.417864117,0.0,0.0
8320.0,Asia,South-Central Asia,india,Kovilpatti,58,58,100.0,161615.923009096,6752.02537416,4.17782186831924
8321.0,Asia,South-Central Asia,india,Punganuru,29,29,100.0,54489.905050441,4818.910261374001,8.843675276940127
8326.0,Asia,South-Central Asia,india,Kadapa,139,139,100.0,342662.434961707,77303.90894139302,22.559785098717295
8327.0,Asia,South-Central Asia,india,Sattur,36,36,100.0,77556.662233195,0.0,0.0
8329.0,Asia,South-Central Asia,india,Rayachoti,44,44,100.0,108942.56325974499,1112.3138496,1.021009434988214
8332.0,Asia,South-Central Asia,india,Virudhunagar,100,100,100.0,139627.246713459,0.0,0.0
8343.0,Asia,South-Central Asia,india,Dongargarh,19,19,100.0,68142.468601531,7175.114017710001,10.529577464630908
8344.0,Asia,South-Central Asia,india,Madurai,1587,1587,100.0,1954790.5511498502,197054.235214702,10.080580505097615
8348.0,Asia,South-Central Asia,india,Shahganj,36,36,100.0,106724.73370618302,31995.388965205,29.979357037600522
8357.0,Asia,South-Central Asia,india,Khalilabad,33,33,100.0,223380.40850485,32229.21913292,14.427952455024831
8359.0,Asia,South-Central Asia,india,Markapur,11,11,100.0,75277.312040776,8502.949710038,11.295501233402364
8360.0,Asia,South-Central Asia,india,Suryapet,118,118,100.0,137512.73852691503,16570.716838874,12.050314041001121
8361.0,Asia,South-Central Asia,india,Miryalaguda,62,62,100.0,148544.53140682098,7706.724081352,5.18815738847059
8362.0,Asia,South-Central Asia,india,Macherla,62,62,100.0,74266.61364599301,4563.555955308,6.144828384206559
8363.0,Asia,South-Central Asia,india,Jolarpet,109,109,100.0,202396.71677490498,8528.37704164,4.213693372864745
8366.0,Asia,South-Central Asia,india,Gopiganj,11,11,100.0,131953.98980761,21076.62968377,15.972711180995663
8367.0,Asia,South-Central Asia,india,Vaniyambadi,37,37,100.0,178094.66688790396,19746.02085823,11.087373475736086
8370.0,Asia,South-Central Asia,india,Aruppukkottai,62,62,100.0,118441.23570933202,2996.05940403,2.5295745912197876
8373.0,Asia,South-Central Asia,india,Musiri,73,73,100.0,100113.317657329,8282.620016758,8.273244969373616
8383.0,Asia,South-Central Asia,india,Narsampet,31,31,100.0,53814.468392483,1577.98324288,2.9322657828213696
8384.0,Asia,South-Central Asia,india,Jaunpur,58,58,100.0,495943.18600928807,146844.545174318,29.609146635511568
8385.0,Asia,South-Central Asia,india,Pernampattu,6,6,100.0,98113.831003859,0.0,0.0
8393.0,Asia,South-Central Asia,india,Ambur,92,92,100.0,235741.224289866,29749.202717731998,12.619431670191275
8395.0,Asia,South-Central Asia,india,Bhadohi,18,18,100.0,294655.827103046,4356.85990192,1.4786267574461829
8396.0,Asia,South-Central Asia,india,Kawardha,36,36,100.0,92811.80585176399,19528.763302128,21.04124914164337
8398.0,Asia,South-Central Asia,india,Thoothukudi,266,266,100.0,332467.65558658505,13103.034730692001,3.9411457056097174
8404.0,Asia,South-Central Asia,india,Gorakhpur,578,578,100.0,1613183.291828644,170942.43332893902,10.596590864461849
8405.0,Asia,South-Central Asia,india,Mirzapur,93,93,100.0,582519.974416231,201917.12699326305,34.66269584929051
8406.0,Asia,South-Central Asia,india,Pileru,31,31,100.0,45348.782804252,0.0,0.0
8407.0,Asia,South-Central Asia,india,Mukkudu,21,21,100.0,79662.09994152602,0.0,0.0
8412.0,Asia,South-Central Asia,india,Attur,49,49,100.0,95287.69464393902,0.0,0.0
8415.0,Asia,South-Central Asia,india,Tiruchchendur,28,28,100.0,44855.777126034,8260.407867771,18.415482680327287
8419.0,Asia,South-Central Asia,india,Rajnandgaon,128,128,100.0,220363.608402971,22943.928745673,10.411850174333805
8420.0,Asia,South-Central Asia,india,Gudiyatham,107,107,100.0,216435.25612724602,32220.205235186,14.886763742522238
8426.0,Asia,South-Central Asia,india,Mahabubabad,16,16,100.0,76140.490555364,0.0,0.0
8428.0,Asia,South-Central Asia,india,Thuraiyur,38,38,100.0,66421.543983489,2921.432661728,4.398320915957941
8437.0,Asia,South-Central Asia,india,Huzurnagar,31,31,100.0,48643.682781478,0.0,0.0
8439.0,Asia,South-Central Asia,india,Kanigiri,28,28,100.0,46901.422962701,669.82852629,1.4281624820268042
8445.0,Asia,South-Central Asia,india,Chittoor,133,133,100.0,188014.84097491,0.0,0.0
8448.0,Asia,South-Central Asia,india,Tiruchirappalli,974,974,100.0,1360043.605100262,133799.24340880002,9.837864235164458
8455.0,Asia,South-Central Asia,india,Kodada,44,44,100.0,71042.72361963101,0.0,0.0
8458.0,Asia,South-Central Asia,india,Vinukonda,24,24,100.0,80648.29938821,15281.05340827,18.947768922829813
8461.0,Asia,South-Central Asia,india,Manachanallur,22,22,100.0,34938.296465701,0.0,0.0
8462.0,Asia,South-Central Asia,india,Azamgarh,80,80,100.0,436646.156392252,133087.895594163,30.479575657733776
8463.0,Asia,South-Central Asia,india,Varanasi,1401,1401,100.0,3969923.099206486,1113755.4944963409,28.054838007289362
8464.0,Asia,South-Central Asia,india,Durg,737,737,100.0,1374279.435034882,28274.918692053,2.0574359166871568
8466.0,Asia,South-Central Asia,india,Piduguralla,49,49,100.0,94890.234830255,0.0,0.0
8474.0,Asia,South-Central Asia,india,Vellore,435,435,100.0,771423.4403119651,40564.70955729,5.258423252070945
8479.0,Asia,South-Central Asia,india,Khammam,278,278,100.0,329351.245044352,1384.5144236330002,0.42037625315384947
8483.0,Asia,South-Central Asia,india,Bemetara,16,16,100.0,51845.458752747,7923.43134173,15.282787600582628
8484.0,Asia,South-Central Asia,india,Balod,7,7,100.0,56605.964132049994,5586.28997658,9.868730375386491
8487.0,Asia,South-Central Asia,india,Perambalur,35,35,100.0,81632.51099960998,0.0,0.0
8491.0,Asia,South-Central Asia,india,Mubarakpur,42,42,100.0,119816.842204841,50133.686371143005,41.841935948732115
8493.0,Asia,South-Central Asia,india,Mungeli,23,23,100.0,59078.626600445,4652.206223941001,7.874601174134198
8494.0,Asia,South-Central Asia,india,Kallakkurichi,47,47,100.0,87136.71593280399,475.541040201,0.5457412929903354
8495.0,Asia,South-Central Asia,india,Tiruvannamalai,244,244,100.0,315794.63138476806,24480.992160231002,7.752187569776341
8499.0,Asia,South-Central Asia,india,Polur,38,38,100.0,63604.646607789015,14793.94610166,23.25922222771746
8505.0,Asia,South-Central Asia,india,Tirupati,425,425,100.0,476596.10951310303,1503.79103228,0.3155273411308987
8509.0,Asia,South-Central Asia,india,Ranipettai,151,151,100.0,302766.46846035,1679.36950802,0.5546748675836038
8510.0,Asia,South-Central Asia,india,Nibua Raiganj,27,27,100.0,180435.657047388,0.0,0.0
8511.0,Asia,South-Central Asia,india,Muhammadabad,14,14,100.0,123629.83658934801,4184.98509665,3.385093123232826
8512.0,Asia,South-Central Asia,india,Manendragarh,12,12,100.0,60436.168175074,1202.58147186,1.98983739071
8513.0,Asia,South-Central Asia,india,Raipur,669,669,100.0,1538556.218382069,33278.239366689995,2.1629524465271133
8516.0,Asia,South-Central Asia,india,Dohrighat,10,10,100.0,111041.98312699,3549.00866699,3.1960962575130503
8520.0,Asia,South-Central Asia,india,Waidhan,119,119,100.0,282812.300802098,0.0,0.0
8522.0,Asia,South-Central Asia,india,Narasaraopet,97,97,100.0,162603.831459079,21199.950241013998,13.037792560471855
8523.0,Asia,South-Central Asia,india,Arni,41,41,100.0,180047.39791080198,21985.678198720998,12.211050231124702
8530.0,Asia,South-Central Asia,india,Kushinagar,139,139,100.0,347214.35784671595,6994.48895387,2.0144584449926013
8532.0,Asia,South-Central Asia,india,Sattenapalle,51,51,100.0,74138.055377997,0.0,0.0
8533.0,Asia,South-Central Asia,india,Tirukkovilur,43,43,100.0,108983.182155119,6778.448125252,6.219719401846822
8538.0,Asia,South-Central Asia,india,Ariyalur,34,34,100.0,69526.38374881101,480.544094725,0.6911679693584205
8546.0,Asia,South-Central Asia,india,Ramanathapuram,92,92,100.0,131927.352623799,0.0,0.0
8549.0,Asia,South-Central Asia,india,Anpara,40,40,100.0,109560.010081072,0.0,0.0
8550.0,Asia,South-Central Asia,india,Ongole,231,231,100.0,244577.620414843,7480.702989708,3.0586212168633926
8552.0,Asia,South-Central Asia,india,Deoria,84,84,100.0,468358.23219035106,128061.838436238,27.342711120361145
8553.0,Asia,South-Central Asia,india,Chilakaluripet,99,99,100.0,150997.429811035,0.0,0.0
8555.0,Asia,South-Central Asia,india,Padrauna,81,81,100.0,181576.977271194,41037.708181092006,22.60072218285703
8557.0,Asia,South-Central Asia,india,Mau,39,39,100.0,405109.558267044,217878.90547700704,53.782711622267755
8559.0,Asia,South-Central Asia,india,Nagari,12,12,100.0,80675.53272089601,695.607347402,0.862228390618149
8562.0,Asia,South-Central Asia,india,Dhamtari,47,47,100.0,139027.93970125902,7843.28304359,5.641515698530467
8565.0,Asia,South-Central Asia,india,Thanjavur,357,357,100.0,391459.83946039004,3401.717927621,0.8689826093808541
8567.0,Asia,South-Central Asia,india,Sri Kalahasti,61,61,100.0,91458.02098698297,20639.164624741003,22.566817433845994
8570.0,Asia,South-Central Asia,india,Kothagudem,67,67,100.0,148006.513521116,0.0,0.0
8573.0,Asia,South-Central Asia,india,Robertsganj,53,53,100.0,144924.559788702,2828.0867107649997,1.9514199076321577
8576.0,Asia,South-Central Asia,india,Obra,61,61,100.0,241752.666929104,6967.403680148001,2.8820379806570036
8577.0,Asia,South-Central Asia,india,Bhatpara,25,25,100.0,110733.10158565201,10461.83419636,9.447792978387564
8578.0,Asia,South-Central Asia,india,Bilaspur,481,481,100.0,807144.246345385,22066.414610257,2.7338873702154305
8580.0,Asia,South-Central Asia,india,Gingee,51,51,100.0,78163.40100735001,11638.351766961001,14.889771449257436
8584.0,Asia,South-Central Asia,india,Guntur,829,829,100.0,862042.124008208,3284.2719177,0.3809874049343705
8585.0,Asia,South-Central Asia,india,Kavali,73,73,100.0,105576.96435286499,5378.068521091,5.093979121350876
8586.0,Asia,South-Central Asia,india,Tiruttani,17,17,100.0,89066.569188575,13886.99866396,15.591707180904137
8589.0,Asia,South-Central Asia,india,Palwancha,55,55,100.0,117776.60526894599,0.0,0.0
8590.0,Asia,South-Central Asia,india,Vriddhachalam,79,79,100.0,109624.57647935199,4854.067707933,4.4279009906572115
8592.0,Asia,South-Central Asia,india,Kanker,23,23,100.0,37758.448124252005,0.0,0.0
8593.0,Asia,South-Central Asia,india,Gudur,30,30,100.0,81123.75160934901,18325.509964033,22.58957407724361
8594.0,Asia,South-Central Asia,india,Tiruvethipuram,33,33,100.0,101436.76406773,3685.10361851,3.632907311642387
8596.0,Asia,South-Central Asia,india,Lauiyah Nandangarh,19,19,100.0,243081.047939142,0.0,0.0
8598.0,Asia,South-Central Asia,india,Ghazipur,60,60,100.0,373442.74845821894,100076.02480467,26.798224150245236
8599.0,Asia,South-Central Asia,india,Nellore,531,531,100.0,643320.126035913,8817.775911338,1.3706668817704224
8600.0,Asia,South-Central Asia,india,Arakkonam,83,83,100.0,134300.96618627204,5145.518882449,3.831334225334087
8601.0,Asia,South-Central Asia,india,Tiruvuru,51,51,100.0,49250.36600537299,0.0,0.0
8605.0,Asia,South-Central Asia,india,Viluppuram,186,186,100.0,316182.883778809,21906.450958060002,6.928411397937981
8607.0,Asia,South-Central Asia,india,Renukut,12,12,100.0,117397.35913362399,0.0,0.0
8609.0,Asia,South-Central Asia,india,Chirala,152,152,100.0,218819.753952372,10201.88230248,4.662230954112364
8610.0,Asia,South-Central Asia,india,Vandavasi,37,37,100.0,67877.34315498499,6776.386610067,9.983282042425277
8611.0,Asia,South-Central Asia,india,Rajim,24,24,100.0,144085.24714040902,36381.1357185,25.249729892920335
8612.0,Asia,South-Central Asia,india,Kumbakonam,322,322,100.0,374293.375616363,16615.746959154003,4.439230839122446
8615.0,Asia,South-Central Asia,india,Kanchipuram,293,293,100.0,357957.87733989104,20944.678645943,5.851157348900983
8616.0,Asia,South-Central Asia,india,Kuchai Kot,61,61,100.0,623041.8461131098,0.0,0.0
8617.0,Asia,South-Central Asia,india,Neyveli,98,98,100.0,111367.82294329102,0.0,0.0
8622.0,Asia,South-Central Asia,india,Panruti,97,97,100.0,114747.75274218898,879.694284174,0.7666331262717316
8624.0,Asia,South-Central Asia,india,N/A,76,76,100.0,106673.60087334199,4793.95375361,4.49403949464691
8626.0,Asia,South-Central Asia,india,Bhadrachalam,41,41,100.0,50729.246254244004,0.0,0.0
8628.0,Asia,South-Central Asia,india,Vijayawada,1072,1072,100.0,1249694.2518311809,79505.69113478399,6.36201142945837
8629.0,Asia,South-Central Asia,india,Mangalagiri,76,76,100.0,104813.182999276,3771.91216817,3.5987001446144937
8632.0,Asia,South-Central Asia,india,Muhammadabad,26,26,100.0,132862.477364581,21965.55863807,16.53255236073572
8634.0,Asia,South-Central Asia,india,Tindivanam,75,75,100.0,122356.27568994799,4395.844764235,3.592659828396636
8636.0,Asia,South-Central Asia,india,Rasra,13,13,100.0,89253.75501678101,11119.7035488,12.458527427455946
8637.0,Asia,South-Central Asia,india,Bapatla,58,58,100.0,104766.80221642899,0.0,0.0
8641.0,Asia,South-Central Asia,india,Sathupally,39,39,100.0,50461.226300944,0.0,0.0
8646.0,Asia,South-Central Asia,india,Ponnur,68,68,100.0,80885.78539682299,8423.502452903,10.414070175096372
8649.0,Asia,South-Central Asia,india,Mannargudi,93,93,100.0,161664.31543646302,7772.311711241,4.807685412985068
8654.0,Asia,South-Central Asia,india,Mohania,10,10,100.0,85770.92332825101,6165.25824557,7.18805162208077
8655.0,Asia,South-Central Asia,india,Thiruvallur,42,42,100.0,220879.18761612297,0.0,0.0
8657.0,Asia,South-Central Asia,india,Tenali,201,201,100.0,219129.49957677303,466.766954909,0.21300963850623225
8660.0,Asia,South-Central Asia,india,Mahasamund,38,38,100.0,86217.239256701,0.0,0.0
8661.0,Asia,South-Central Asia,india,Puducherry,939,939,100.0,1084468.2848086231,21535.685769897,1.9858290068572562
8662.0,Asia,South-Central Asia,india,Bhabua,20,20,100.0,187794.34640343295,49338.122959575,26.272421883022712
8671.0,Asia,South-Central Asia,india,Nuzvid,23,23,100.0,76179.98010366202,0.0,0.0
8674.0,Asia,South-Central Asia,india,Kondagaon,26,26,100.0,74743.87057391301,2137.703424114,2.860038432181619
8675.0,Asia,South-Central Asia,india,Chennai,7836,7836,100.0,11273156.64191927,410240.864693861,3.6390948669016003
8677.0,Asia,South-Central Asia,india,Cuddalore,315,315,100.0,358545.68715988204,1565.10151953,0.43651383228941
8679.0,Asia,South-Central Asia,india,Malapalli,21,21,100.0,58532.015916184006,0.0,0.0
8680.0,Asia,South-Central Asia,india,Chidambaram,164,164,100.0,234900.10781821003,22624.154751314003,9.631393940790742
8683.0,Asia,South-Central Asia,india,Buxar,34,34,100.0,244895.85644913797,24332.656534560003,9.935920063071224
8684.0,Asia,South-Central Asia,india,Gummidipundi,35,35,100.0,108076.898297943,0.0,0.0
8685.0,Asia,South-Central Asia,india,Thiruvarur,58,58,100.0,121807.51240022399,1824.614164859,1.4979487955257225
8686.0,Asia,South-Central Asia,india,Bettiah,66,66,100.0,314618.81465657,118436.29763744099,37.64437856862537
8688.0,Asia,South-Central Asia,india,Mirganj,22,22,100.0,218120.86662024804,5211.343162209,2.38919973267942
