Region,Country,City,Population,SizeClass
Asia,thailand,Trang,67895.617393698,Small
Asia,thailand,Ubon Ratchathani,186086.64640451898,Small
Asia,thailand,Udon Thani,117898.37559036899,Small
Asia,thailand,Yala,112768.99103918899,Small
Africa,uganda,Arua,169724.87585058602,Small
Africa,uganda,Entebbe,250828.330930627,Small
Africa,uganda,Fort Portal,45228.836279421,Small
Africa,uganda,Gulu,101348.656962605,Small
Africa,uganda,Iganga,153811.56142865398,Small
Africa,uganda,Jinja,199513.96431322198,Small
Africa,uganda,Kampala,4384191.137060855,Large
Africa,uganda,Kasese,86847.395972597,Small
Africa,uganda,Kayanja,28480.219970576,Small
Africa,uganda,Koboko,84516.99383834402,Small
Africa,uganda,Lira,124267.133727001,Small
Africa,uganda,Lugazi,64285.750200277,Small
Africa,uganda,Masaka,123354.34876218297,Small
Africa,uganda,Matugga,65538.325062172,Small
Africa,uganda,Mbale,117284.657318614,Small
Africa,uganda,Mbarara,225143.330050883,Small
Africa,uganda,Mityana,55597.46661202201,Small
Africa,uganda,Mubende,66907.53794605199,Small
Africa,uganda,Opuyo,52673.078231873,Small
Asia,uzbekistan,Altiarik,155439.562226829,Small
Asia,uzbekistan,Andijan,669827.5901506611,Medium
Asia,uzbekistan,Asaka,160744.71570109803,Small
Asia,uzbekistan,Beruniy,75092.502832875,Small
Asia,uzbekistan,Bukhara,216391.326324541,Small
Asia,uzbekistan,Buloqboshi,62840.62621349501,Small
Asia,uzbekistan,Buramatut,82468.80439538602,Small
Asia,uzbekistan,Chimyon,65074.81715481701,Small
Asia,uzbekistan,Chirchiq,73641.649810089,Small
Asia,uzbekistan,Chortoq,91321.66170020199,Small
Asia,uzbekistan,Chust,91396.581462754,Small
Asia,uzbekistan,Denov,150370.82938163306,Small
Asia,uzbekistan,Fergana,610240.505217986,Medium
Asia,uzbekistan,Gallaorol,58072.702693358005,Small
Asia,uzbekistan,Gijduvan,129124.045521394,Small
Asia,uzbekistan,Gulistan,105084.28164207401,Small
Asia,uzbekistan,Guzar,87966.42944315099,Small
Asia,uzbekistan,Hazorasp,101299.83955005,Small
Asia,uzbekistan,Jarqurgon,75538.61964977998,Small
Asia,uzbekistan,Jizzax,346009.78578135604,Small
Asia,uzbekistan,Katta-Kurgan,147170.19327597198,Small
Asia,uzbekistan,Khiva,137039.959216911,Small
Asia,uzbekistan,Khujayli,65264.044237321,Small
Asia,uzbekistan,Kokand,294257.73468137597,Small
Asia,uzbekistan,Koson,96215.27190335101,Small
Asia,uzbekistan,Kosonsoy,136703.83103940298,Small
Asia,uzbekistan,Navoiy,152263.23434920298,Small
Asia,uzbekistan,Nukus,246625.528067587,Small
Asia,uzbekistan,Pakhtaobod,83768.065574439,Small
Asia,uzbekistan,Payshanba,82912.37906646902,Small
Asia,uzbekistan,Poytugh,62773.529847544996,Small
Asia,uzbekistan,Qarshi,533741.612887322,Medium
Asia,uzbekistan,Qorasuv,76886.78179179199,Small
Asia,uzbekistan,Quva,111912.56540452002,Small
Asia,uzbekistan,Rishtan,110609.42630843802,Small
Asia,uzbekistan,Samarkand,852576.767020483,Medium
Asia,uzbekistan,Shahrisabz,272556.356097128,Small
Asia,uzbekistan,Shahrixon,136411.88926052302,Small
Asia,uzbekistan,Sherobod,67992.89823821501,Small
Asia,uzbekistan,Sirdaryo,56018.782619201,Small
Asia,uzbekistan,Tashkent,3715104.0394715224,Large
Asia,uzbekistan,Termez,244364.801577775,Small
Asia,uzbekistan,Turakurgan,66831.16339220901,Small
Asia,uzbekistan,Turtkul,159705.86732082698,Small
Asia,uzbekistan,Uchkurgan,61771.60184912202,Small
Asia,uzbekistan,Urgench,246344.58398373198,Small
Asia,uzbekistan,Urgut,103865.571044954,Small
Asia,uzbekistan,Uzun,73337.27645081602,Small
Asia,uzbekistan,Xonqa,79855.65321915,Small
Asia,uzbekistan,Yangiiul,86730.92732523501,Small
Asia,uzbekistan,Yangikurgan,117801.28538333799,Small
Asia,uzbekistan,Yaypan,56320.163980501,Small
Asia,uzbekistan,Yozyovon,55081.554046376,Small
Asia,uzbekistan,Зангибай,83266.60794210702,Small
Africa,tunisia,Al Munastir,93674.617635376,Small
Africa,tunisia,Ben Gardane,39137.439488735996,Small
Africa,tunisia,Bizerte,206044.057025059,Small
Africa,tunisia,Béja,70779.148840315,Small
Africa,tunisia,El Hamma,54850.647225436,Small
Africa,tunisia,El Kef,52303.50370812201,Small
Africa,tunisia,Gabes,175886.55797643698,Small
Africa,tunisia,Hammam-Lif,204135.702663215,Small
Africa,tunisia,Hammamet,217854.171878235,Small
Africa,tunisia,Jendouba,55847.77374283999,Small
Africa,tunisia,Kairouan,74358.83563326001,Small
Africa,tunisia,Kasserine,85950.675456499,Small
Africa,tunisia,Ksar Hellal,146571.096503968,Small
Africa,tunisia,M'Saken,67410.48543649299,Small
Africa,tunisia,Mahdia,62792.916537928,Small
Africa,tunisia,Manzil Bourguiba,75349.952932942,Small
Africa,tunisia,Medenine,71913.61074074601,Small
Africa,tunisia,Qafsa,121407.865930177,Small
Africa,tunisia,Sbeitla,24798.518711571,Small
Africa,tunisia,Sfax,618976.592949252,Medium
Africa,tunisia,Sidi Bouzid,59483.129786861,Small
Africa,tunisia,Sousse,511004.660057188,Medium
Africa,tunisia,Tataouine,62283.599671397,Small
Africa,tunisia,Tunis,2582701.2141989176,Large
Africa,western_sahara,Boujdour,52771.097485085,Small
Africa,western_sahara,Dakhla,176939.950898266,Small
Asia,turkmenistan,Ashgabat,1060235.785890516,Large
Asia,turkmenistan,Balkanabat,82815.505640135,Small
Asia,turkmenistan,Dashoguz,166219.523912096,Small
Asia,turkmenistan,Garadaşaýak,75894.637286998,Small
Asia,turkmenistan,Gurbansoltan Eje,55441.80586814,Small
Asia,turkmenistan,Konye-Urgench,51622.475028239,Small
Asia,turkmenistan,Mary,211403.187364532,Small
Asia,turkmenistan,Serdar,48593.77729573599,Small
Asia,turkmenistan,Turkmenabat,176994.18266119302,Small
Asia,turkmenistan,Turkmenbashy,46683.206487225005,Small
Latin America and the Caribbean,venezuela,Acarigua,264637.927826614,Small
Latin America and the Caribbean,venezuela,Altagracia de Orituco,53556.674872916,Small
Latin America and the Caribbean,venezuela,Anaco,111871.395325771,Small
Latin America and the Caribbean,venezuela,Barcelona,693992.397412374,Medium
Latin America and the Caribbean,venezuela,Barinas,304215.20277846104,Small
Latin America and the Caribbean,venezuela,Barquisimeto,831732.297613539,Medium
Latin America and the Caribbean,venezuela,Biruaca,102257.58060723399,Small
Latin America and the Caribbean,venezuela,Boconó,58677.175866701,Small
Latin America and the Caribbean,venezuela,Cabimas,298668.00201111496,Small
Latin America and the Caribbean,venezuela,Cabudare,89455.14138334402,Small
Latin America and the Caribbean,venezuela,Calabozo,123699.106288393,Small
Latin America and the Caribbean,venezuela,Caracas,2686635.1699398854,Large
Latin America and the Caribbean,venezuela,Carora,139186.947769218,Small
Latin America and the Caribbean,venezuela,Carúpano,129663.696415969,Small
Latin America and the Caribbean,venezuela,Catia La Mar,340942.47645024897,Small
Latin America and the Caribbean,venezuela,Charallave,145322.33347994502,Small
Latin America and the Caribbean,venezuela,Ciudad Bolivia,43529.607508817,Small
Latin America and the Caribbean,venezuela,Ciudad Bolívar,324394.488646138,Small
Latin America and the Caribbean,venezuela,Ciudad Guayana,536705.959360538,Medium
Latin America and the Caribbean,venezuela,Ciudad Ojeda,170873.270547457,Small
Latin America and the Caribbean,venezuela,Coro,199201.323708755,Small
Latin America and the Caribbean,venezuela,Cumana,366295.723046588,Small
Latin America and the Caribbean,venezuela,Cúa,103125.04623503398,Small
Latin America and the Caribbean,venezuela,El Tocuyo,77086.72201773999,Small
Latin America and the Caribbean,venezuela,El Vigía,103088.211869836,Small
Latin America and the Caribbean,venezuela,Guanare,158145.94390273,Small
Latin America and the Caribbean,venezuela,Guarenas,429258.772172055,Small
Latin America and the Caribbean,venezuela,Güigüe,38190.88468535,Small
Latin America and the Caribbean,venezuela,La Concepción,50132.358954059004,Small
Latin America and the Caribbean,venezuela,La Victoria,136390.127515019,Small
Latin America and the Caribbean,venezuela,Los Tanques,67999.01113101302,Small
Latin America and the Caribbean,venezuela,Los Teques,282835.384973042,Small
Latin America and the Caribbean,venezuela,Machiques,95605.92567386101,Small
Latin America and the Caribbean,venezuela,Maracaibo,2131306.5515835034,Large
Latin America and the Caribbean,venezuela,Maracay,875367.871652884,Medium
Latin America and the Caribbean,venezuela,Mariara,39173.892849844,Small
Latin America and the Caribbean,venezuela,Marín,59394.513835015,Small
Latin America and the Caribbean,venezuela,Maturin,502677.940713524,Medium
Latin America and the Caribbean,venezuela,Mérida,270531.942068988,Small
Latin America and the Caribbean,venezuela,Ocumare del Tuy,91639.57111869799,Small
Latin America and the Caribbean,venezuela,Paya,43583.67119112301,Small
Latin America and the Caribbean,venezuela,Porlamar,292133.576646104,Small
Latin America and the Caribbean,venezuela,Puerto Ayacucho,119367.10078133199,Small
Latin America and the Caribbean,venezuela,Puerto Cabello,162755.344882806,Small
Latin America and the Caribbean,venezuela,Punta de Mata,44316.706421200004,Small
Latin America and the Caribbean,venezuela,Punto Fijo,251536.196765644,Small
Latin America and the Caribbean,venezuela,Quíbor,48690.651485316994,Small
Latin America and the Caribbean,venezuela,Rubio,73233.637177577,Small
Latin America and the Caribbean,venezuela,Sabana de Parra,42763.676486863005,Small
Latin America and the Caribbean,venezuela,San Carlos,117942.224598697,Small
Latin America and the Caribbean,venezuela,San Cristóbal,356754.541601685,Small
Latin America and the Caribbean,venezuela,San Fernando de Apure,74797.161812217,Small
Latin America and the Caribbean,venezuela,San Félix,100480.438469893,Small
Latin America and the Caribbean,venezuela,San Juan de Colón,49594.737054137004,Small
Latin America and the Caribbean,venezuela,San Juan de Los Morros,113403.966234084,Small
Latin America and the Caribbean,venezuela,San Mateo,68464.197605313,Small
Latin America and the Caribbean,venezuela,San Rafael del Mojan,66814.97611973798,Small
Latin America and the Caribbean,venezuela,Santa Bárbara del Zulia,81939.75943832801,Small
Latin America and the Caribbean,venezuela,Santa Cruz,68918.025024188,Small
Latin America and the Caribbean,venezuela,Santa Rita,53606.501800693,Small
Latin America and the Caribbean,venezuela,Santa Teresa del Tuy,206988.785601428,Small
Latin America and the Caribbean,venezuela,Socopó,73187.82486817299,Small
Latin America and the Caribbean,venezuela,Tinaquillo,94038.47435616699,Small
Latin America and the Caribbean,venezuela,Tucupita,104374.644111299,Small
Latin America and the Caribbean,venezuela,Upata,77430.311836949,Small
Latin America and the Caribbean,venezuela,Valencia,1558566.660421025,Large
Latin America and the Caribbean,venezuela,Valera,151343.51439472297,Small
Latin America and the Caribbean,venezuela,Valle de la Pascua,108648.547520512,Small
Latin America and the Caribbean,venezuela,Villa del Rosario,78534.463486584,Small
Latin America and the Caribbean,venezuela,Yaritagua,36651.792020990004,Small
Latin America and the Caribbean,venezuela,Zaraza,57579.198074913,Small
Latin America and the Caribbean,venezuela,Zuata,49568.601579411996,Small
Africa,zambia,Chililabombwe,94312.52117937802,Small
Africa,zambia,Chingola,254745.433596386,Small
Africa,zambia,Chipata,134316.598893883,Small
Africa,zambia,Choma,82457.726944238,Small
Africa,zambia,Kabwe,193504.038746549,Small
Africa,zambia,Kafue,81780.420108285,Small
Africa,zambia,Kapiri Mposhi,105749.08303395301,Small
Africa,zambia,Kasama,208119.89735183798,Small
Africa,zambia,Kitwe,664880.264549617,Medium
Africa,zambia,Livingstone,185666.85322779202,Small
Africa,zambia,Luanshya,80530.55810192,Small
Africa,zambia,Lusaka,3508843.3393040523,Large
Africa,zambia,Mansa,371702.854828513,Small
Africa,zambia,Mazabuka,61790.455334713006,Small
Africa,zambia,Mbala,57336.80738632,Small
Africa,zambia,Mongu,84519.758562445,Small
Africa,zambia,Monze,43154.204764695,Small
Africa,zambia,Mpulungu,73024.64677564701,Small
Africa,zambia,Mufulira,170892.79102968698,Small
Africa,zambia,Mumbwa,44388.77985692598,Small
Africa,zambia,N/A,50454.26089314301,Small
Africa,zambia,Nchelenge,72449.21297254901,Small
Africa,zambia,Ndola,512403.135604097,Medium
Africa,zambia,Solwezi,87081.45488094298,Small
Africa,zambia,Tunduma,248080.667858771,Small
Asia,yemen,Aden,267173.588962123,Small
Asia,yemen,Al Juwaibiyat,56585.45517655899,Small
Asia,yemen,Al Mansurah,538568.644086382,Medium
Asia,yemen,Al Misrakh,191306.53694149,Small
Asia,yemen,Al Mutadarririn,123335.09473201803,Small
Asia,yemen,Dhamar,328421.084487012,Small
Asia,yemen,Hodeidah,761830.64279106,Medium
Asia,yemen,Ibb,613648.268655855,Medium
Asia,yemen,Mukalla,97825.071379731,Small
Asia,yemen,Sana'a,3707832.0391211584,Large
Asia,yemen,Seiyun,133413.883529311,Small
Asia,yemen,Shihr,109824.852142443,Small
Asia,yemen,Ta'izz,1072817.936121346,Large
Asia,yemen,Tarim,135284.340054945,Small
Africa,benin,Allada,54249.95177623499,Small
Africa,benin,Banikoara,47089.721577716,Small
Africa,benin,Bohicon,258299.21316331398,Small
Africa,benin,Cotonou,2217952.1882473826,Large
Africa,benin,Dassa-Zoumé,51312.28523347701,Small
Africa,benin,Djougou,129815.570860275,Small
Africa,benin,Kandi,89293.66108112302,Small
Africa,benin,Kétou,90464.46979029801,Small
Africa,benin,Lokossa,88004.490071986,Small
Africa,benin,Malanville,94471.687103113,Small
Africa,benin,Natitingou,57510.440614855004,Small
Africa,benin,Nikki,54746.003160985005,Small
Africa,benin,Ouèssè,57613.010397633996,Small
Africa,benin,Parakou,349648.77594998,Small
Africa,benin,Pobè,102303.88877953301,Small
Africa,benin,Porto-Novo,679439.814441659,Medium
Africa,benin,Savalou,57977.974386033,Small
Africa,benin,Tindji,61452.027565834,Small
Africa,benin,Whydah,131640.572710733,Small
Africa,zimbabwe,Bindura,57107.58469781599,Small
Africa,zimbabwe,Bulawayo,346311.021003838,Small
Africa,zimbabwe,Chegutu,54962.683381599,Small
Africa,zimbabwe,Chinhoyi,60448.30455276799,Small
Africa,zimbabwe,Chitungwiza,361136.855267628,Small
Africa,zimbabwe,Chizhanje,29558.832031594,Small
Africa,zimbabwe,Gweru,104657.727076753,Small
Africa,zimbabwe,Harare,1536172.4348693541,Large
Africa,zimbabwe,Kadoma,65785.802343655,Small
Africa,zimbabwe,Kwekwe,43548.61605685,Small
Africa,zimbabwe,Marondera,42837.417572414,Small
Africa,zimbabwe,Masvingo,77713.272713835,Small
Africa,zimbabwe,Mbizo,64963.809805731005,Small
Africa,zimbabwe,Mutare,109799.36508851401,Small
Africa,zimbabwe,Norton,73089.10759368999,Small
Africa,zimbabwe,Ruwa,73555.361643553,Small
Asia,vietnam,An Chau,105783.412297618,Small
Asia,vietnam,An Khê,74683.60593655599,Small
Asia,vietnam,Ba Ria,139447.56844193,Small
Asia,vietnam,Ben Cat,81803.147547062,Small
Asia,vietnam,Buôn Ma Thuột,310182.122116465,Small
Asia,vietnam,Bút Sơn,69672.475267864,Small
Asia,vietnam,Bạc Liêu,152430.79671350698,Small
Asia,vietnam,Bảo Lộc,111327.83749724999,Small
Asia,vietnam,Bắc Giang,186548.162436626,Small
Asia,vietnam,Bắc Ninh,229763.232756128,Small
Asia,vietnam,Ca Mau,150830.51604629005,Small
Asia,vietnam,Cai Be,74956.17025805499,Small
Asia,vietnam,Cai Lậy,86210.755562773,Small
Asia,vietnam,Cam Ranh,60310.346334703,Small
Asia,vietnam,Can Tho,1134302.807783539,Large
Asia,vietnam,Cao Lanh,146125.917644944,Small
Asia,vietnam,Chaudok City,138419.543278131,Small
Asia,vietnam,Chư Sê,59554.932047199996,Small
Asia,vietnam,Cây Xăng,66276.356222,Small
Asia,vietnam,Cẩm Phả,136898.94028809603,Small
Asia,vietnam,Củ Chi,184805.86922079202,Small
Asia,vietnam,Dalat,221603.257741392,Small
Asia,vietnam,Dien Bien Phu,69891.64878975798,Small
Asia,vietnam,Diễn Châu,90268.937882168,Small
Asia,vietnam,Do Luong,46778.054902132004,Small
Asia,vietnam,Dong Ha,72235.480988142,Small
Asia,vietnam,Ea Kar,37218.128759312,Small
Asia,vietnam,Gia Kiệm,122209.841968428,Small
Asia,vietnam,Gia Rai,59910.56991914,Small
Asia,vietnam,Go Cong,84640.095505563,Small
Asia,vietnam,Ha Long,190163.57659711302,Small
Asia,vietnam,Haiphong,980844.250034214,Medium
Asia,vietnam,Hanoi,5263709.585029978,Very large
Asia,vietnam,Hiệp Phước,203138.02088271198,Small
Asia,vietnam,Ho Chi Minh City,14515132.193779515,Megacity
Asia,vietnam,Hoi An,71214.501232677,Small
Asia,vietnam,Hong Ngu,392304.096971223,Small
Asia,vietnam,Hoàn Lão,36854.998803592,Small
Asia,vietnam,Hue,374030.19228808396,Small
Asia,vietnam,Hà Tĩnh,64058.551795583,Small
Asia,vietnam,Hòa Bình,64145.11413555399,Small
Asia,vietnam,Hưng Yên,106355.74612042801,Small
Asia,vietnam,Hải Dương,312076.046689933,Small
Asia,vietnam,Khoái Châu,64424.975345479,Small
Asia,vietnam,Kon Tum,147214.42701116,Small
Asia,vietnam,La Gi,70845.765477341,Small
Asia,vietnam,Liên Khương,87145.89201859501,Small
Asia,vietnam,Long Khanh,118313.58442709598,Small
Asia,vietnam,Long Xuyen,425938.21890397,Small
Asia,vietnam,Lào Cai,91387.385681123,Small
Asia,vietnam,Lưu Giáo,26381.642338994996,Small
Asia,vietnam,Lạng Sơn,93728.05166900902,Small
Asia,vietnam,Minh Tân,79882.45462042201,Small
Asia,vietnam,Mong Cai,141005.05177151604,Small
Asia,vietnam,My Tho,422066.643537472,Small
Asia,vietnam,Nam Định,310151.982240531,Small
Asia,vietnam,Nga Sơn,103087.41790475202,Small
Asia,vietnam,Ngai Giao,59758.14413214,Small
Asia,vietnam,Nha Trang,443282.632401445,Small
Asia,vietnam,Ninh Bình,132499.391007222,Small
Asia,vietnam,Ninh Hòa,74061.699684181,Small
Asia,vietnam,Núi Sập,42877.764884815006,Small
Asia,vietnam,Phan Rang - Tháp Chàm,178394.35509735998,Small
Asia,vietnam,Phan Rí Cửa,57295.303603759,Small
Asia,vietnam,Phan Thiet,214013.542795669,Small
Asia,vietnam,Phat Diem,84415.279791611,Small
