Region,Country,City,CitySizeClass,TotalPop,DeprivedPop,PctDeprived
Asia,myanmar,Lewe,Small,14760.069931248998,0.0,0.0
Asia,myanmar,Loikaw,Small,108722.292405963,0.0,0.0
Asia,myanmar,Madaya,Small,61069.02678303501,0.0,0.0
Asia,myanmar,Magway,Small,131086.243808757,0.0,0.0
Asia,myanmar,Mandalay,Large,2023747.0333276982,112211.24420183299,5.5447268039880075
Asia,myanmar,Mawlamyine,Small,236439.547538781,6550.020275387,2.7702727160365
Asia,myanmar,Meiktila,Small,153949.78920577402,0.0,0.0
Asia,myanmar,Mogok,Small,99316.964645692,676.178606021,0.6808289081661237
Asia,myanmar,Mohnyin,Small,99342.843224478,0.0,0.0
Asia,myanmar,Monywa,Small,248190.202914089,0.0,0.0
Asia,myanmar,Mudon,Small,73009.60549306001,0.0,0.0
Asia,myanmar,Myan Aung,Small,77353.464665693,1419.290695718,1.8348120563854577
Asia,myanmar,Myaungmya,Small,178024.662590962,50032.72391596199,28.1043778922472
Asia,myanmar,Myawaddy,Small,138043.037119976,0.0,0.0
Asia,myanmar,Myeik,Small,267724.881156819,11329.537402883001,4.231783521176263
Asia,myanmar,Myingyan,Small,130477.92854412599,0.0,0.0
Asia,myanmar,Myitkyina,Small,455431.302191959,0.0,0.0
Asia,myanmar,N/A,Small,40698.57638788399,0.0,0.0
Asia,myanmar,Namhkam,Small,99662.09213745501,521.912866894,0.5236824310031263
Asia,myanmar,Nansang,Small,57414.956137065004,3942.1871424309998,6.8661328121891
Asia,myanmar,Nattalin,Small,69547.72989260599,6301.06229252,9.060054587331543
Asia,myanmar,Nawnghkio,Small,72431.93051641001,6938.575751659,9.579443350729155
Asia,myanmar,Naypyidaw,Small,377367.760289056,9601.314275632,2.544285783257581
Asia,myanmar,Nyaung Shwe,Small,94789.75949406902,21072.239337506002,22.230501955039237
Asia,myanmar,Nyaunglebin,Small,88830.62685291498,3598.78882873,4.0512928437270235
Asia,myanmar,Pakokku,Small,119570.112817571,0.0,0.0
Asia,myanmar,Panglong,Small,79111.88215137497,2975.36485392,3.7609582442076785
Asia,myanmar,Pathein,Small,226018.93141467302,1647.0715738919998,0.7287316879089858
Asia,myanmar,Payathonzu,Small,69712.98404605099,2437.7236837190003,3.4968000826197443
Asia,myanmar,Pyapon,Small,121031.579064771,13835.110530338003,11.430992338730073
Asia,myanmar,Pyawbwe,Small,43629.926744385,0.0,0.0
Asia,myanmar,Pyay,Small,181493.421278767,486.505465681,0.26805680462309767
