ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label,slum_label1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,46,1025.72742922,1.27542,815.8843473417202,54.0,8.0,0.148148148148148,136.34516619501716,0.4763,291.4489313716269,5844.4,108.2,1.0767,3294899.462836777,3,236.18888888888887,0.522,0.573,0.413,0.495,0.413,0.496,15.10896939521704,0.432,0.38,0.321,0.31,0.334,0.323,1.0,0.0,1.0,0.0,1.0,0.0,804.227179454611,18.99495239296296,128.2159286525,1.257197092408969,1594.275,639.6985677986233,0.1481481481481481,101.98554341771502,1.0,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,47,833.067077329,1.09171,806.9663352398511,41.0,0.0,0.0,0.0,0.4301,291.4489313716269,5103.5,124.5,0.9359,3294899.462836777,3,266.27073170731705,0.541,0.573,0.427,0.495,0.427,0.496,19.682105737557343,0.483,0.38,0.357,0.31,0.367,0.323,1.0,0.0,1.0,0.0,1.0,0.0,763.0845896153741,20.31870920314634,0.0,1.0323442762719353,0.0,739.1764619174058,0.0,0.0,0.9911504424778761,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,48,739.586195509,1.80555,768.7330056125219,20.0,4.0,0.2,522.4578734109693,0.554,291.4489313716269,5055.2,252.8,0.5692,3294899.462836777,3,902.775,0.698,0.573,0.55,0.495,0.55,0.496,38.4366502806261,0.604,0.38,0.445,0.31,0.449,0.323,0.0,0.0,0.0,0.0,0.0,0.0,409.61823018415447,36.979309775450005,184.89654887725,0.9620846120945492,4513.875,425.7611285273306,0.2,192.18325140313047,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,49,718.206163364,1.90534,832.8697461325908,13.0,0.0,0.0,0.0,0.66,291.4489313716269,3660.5,281.6,0.5751,3294899.462836777,3,1465.6461538461538,0.753,0.573,0.592,0.495,0.592,0.496,64.06690354866083,0.693,0.38,0.51,0.31,0.513,0.323,0.0,0.0,0.0,0.0,0.0,0.0,376.9438333126896,55.24662795107692,0.0,0.862327112611512,0.0,437.1239496009063,0.0,0.0,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,50,1167.14379811,22.7216,3351.269026846018,167.0,75.0,0.449101796407186,1083.1864949536125,0.9931,291.4489313716269,66478.0,398.1,1.7998,3294899.462836777,3,1360.574850299401,0.745,0.573,0.586,0.495,0.586,0.496,20.067479202670764,0.486,0.38,0.359,0.31,0.369,0.323,0.0,0.0,0.0,0.0,0.0,0.0,51.36714835706993,6.988885018622755,15.561917308133332,0.3482692045193503,3029.5466666666666,147.492651347001,0.4491017964071856,44.68358702461357,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,51,792.870754816,1.03546,858.3210313031386,31.0,0.0,0.0,0.0,0.5211,291.4489313716269,5431.7,175.2,0.8887,3294899.462836777,3,334.0193548387097,0.575,0.573,0.453,0.495,0.453,0.496,27.687775203327053,0.545,0.38,0.402,0.31,0.409,0.323,0.0,0.0,1.0,0.0,1.0,0.0,765.7183810248586,25.57647596180645,0.0,0.9237461577892724,0.0,828.9272702983587,0.0,0.0,0.9716981132075472,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,52,853.688660098,1.34126,914.8422322726414,41.0,3.0,0.073170731707317,203.37090640805923,0.6575,291.4489313716269,6884.4,167.9,1.5432,3294899.462836777,3,327.13658536585365,0.572,0.573,0.451,0.495,0.451,0.496,22.313225177381497,0.506,0.38,0.374,0.31,0.382,0.323,1.0,0.0,1.0,0.0,1.0,0.0,636.4826059809434,20.821674636536585,284.5628866993333,0.9331539690480573,4470.866666666666,682.076728056187,0.073170731707317,304.9474107575471,0.9927536231884058,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,53,443.887815333,3.80298,1028.8830664522743,48.0,18.0,0.375,620.1173548060345,0.4545,291.4489313716269,14037.8,292.5,0.7918,3294899.462836777,3,792.2875,0.683,0.573,0.538,0.495,0.538,0.496,21.43506388442238,0.498,0.38,0.368,0.31,0.377,0.323,0.0,0.0,0.0,0.0,0.0,0.0,116.72104910701609,9.2476628194375,24.660434185166665,0.4314268839738846,2112.7666666666664,270.5465362563764,0.375,57.16017035845968,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,54,702.775226834,2.9418,874.1118466007185,43.0,21.0,0.488372093023256,475.0532154998901,0.4409,291.4489313716269,10204.4,237.3,0.6124,3294899.462836777,3,684.1395348837209,0.666,0.573,0.524,0.495,0.524,0.496,20.32818247908648,0.489,0.38,0.361,0.31,0.371,0.323,0.0,0.0,0.0,0.0,0.0,0.0,238.8929318220137,16.343609926372093,33.46548699209524,0.803987761482676,1400.8571428571431,297.1350352167783,0.4883720930232558,41.62437364765327,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,55,597.106540712,5.43138,1390.0296267125775,103.0,51.0,0.495145631067961,216.28548871595007,1.2805,291.4489313716269,13133.9,127.5,2.2727,3294899.462836777,3,527.3184466019417,0.634,0.573,0.5,0.495,0.5,0.496,13.495433269054152,0.41,0.38,0.305,0.31,0.32,0.323,0.0,0.0,1.0,0.0,1.0,0.0,109.936432492663,5.797150880699029,11.707971386509804,0.4295638950690267,1064.976470588235,255.92568126564103,0.4951456310679611,27.25548287671721,0.2014260249554367,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,56,889.738393161,3.51643,944.8589830967366,39.0,12.0,0.307692307692308,517.2433235127432,0.4887,291.4489313716269,10156.3,260.4,0.801,3294899.462836777,3,901.648717948718,0.698,0.573,0.55,0.495,0.55,0.496,24.22715341273684,0.521,0.38,0.385,0.31,0.392,0.323,0.0,0.0,0.0,0.0,0.0,0.0,253.02320625207952,22.81380495284615,74.14486609675,0.9416626280515626,2930.3583333333336,268.6983625713398,0.3076923076923077,78.73824859139471,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,57,2325.00832077,8.18175,2163.5831077592657,123.0,41.0,0.333333333333333,534.7731372010064,0.5272,291.4489313716269,29409.0,239.1,0.9418,3294899.462836777,3,665.1829268292682,0.663,0.573,0.522,0.495,0.522,0.496,17.590106567148503,0.461,0.38,0.342,0.31,0.353,0.323,0.0,0.0,0.0,0.0,0.0,0.0,284.17005173343114,18.90250667292683,56.707520018780485,1.074610128185885,1995.5487804878048,264.4401390606247,0.3333333333333333,52.7703197014455,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,58,695.604761985,7.41139,1668.3636890938517,80.0,30.0,0.375,522.6604279331668,0.5918,291.4489313716269,23359.7,292.0,1.0751,3294899.462836777,3,926.42375,0.701,0.573,0.552,0.495,0.552,0.496,20.854546113673145,0.493,0.38,0.365,0.31,0.374,0.323,0.0,0.0,0.0,0.0,0.0,0.0,93.85618109221078,8.6950595248125,23.1868253995,0.4169383249780555,2470.463333333333,225.1080686745471,0.375,55.61212296979506,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,59,767.695156158,3.4691,1128.712584383604,48.0,11.0,0.229166666666667,542.8010025619811,0.3716,291.4489313716269,11637.6,242.4,0.6793,3294899.462836777,3,722.7291666666667,0.673,0.573,0.529,0.495,0.529,0.496,23.51484550799175,0.516,0.38,0.381,0.31,0.389,0.323,0.0,0.0,0.0,0.0,0.0,0.0,221.2951936115996,15.993649086625,69.79046874163636,0.6801511445690511,3153.7272727272725,325.3617896237076,0.2291666666666666,102.610234943964,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,60,955.713932296,1.47745,628.7925711464216,56.0,26.0,0.464285714285714,208.1714597896617,0.4014,291.4489313716269,6837.6,122.1,0.9372,3294899.462836777,3,263.8303571428571,0.54,0.573,0.426,0.495,0.426,0.496,11.228438770471811,0.373,0.38,0.279,0.31,0.297,0.323,2.0,1.0,2.0,1.0,2.0,1.0,646.8671916450642,17.06632021957143,36.75822816523077,1.5199192486538635,568.25,425.5931308311088,0.4642857142857143,24.18432965947775,0.9867549668874173,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,61,2258.63917137,9.28492,2938.298197938688,156.0,42.0,0.269230769230769,385.153985759422,0.6653,291.4489313716269,28214.0,180.9,0.8624,3294899.462836777,3,595.1871794871794,0.649,0.573,0.511,0.495,0.511,0.496,18.835244858581333,0.474,0.38,0.351,0.31,0.361,0.323,0.0,0.0,0.0,0.0,0.0,0.0,243.25887259879465,14.478456226730769,53.777123127857145,0.7686895676397001,2210.695238095238,316.4591830558247,0.2692307692307692,69.9594809033021,0.03134796238244514,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,62,4777.12963229,18.9823,3294.105189005272,165.0,75.0,0.454545454545455,755.1439638325888,0.7408,291.4489313716269,35782.6,216.9,0.9856,3294899.462836777,3,1150.442424242424,0.726,0.573,0.571,0.495,0.571,0.496,19.96427387275922,0.485,0.38,0.359,0.31,0.369,0.323,0.0,0.0,0.0,0.0,0.0,0.0,251.66231870163256,28.952300801757573,63.69506176386666,1.4502055514907706,2530.9733333333334,173.53561944576117,0.4545454545454545,43.921402520070295,0.0010193679918450561,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,63,1142.63916469,3.30287,954.643367655348,40.0,16.0,0.4,674.0256055382172,0.3345,291.4489313716269,14717.1,367.9,0.8535,3294899.462836777,3,825.7175,0.688,0.573,0.542,0.495,0.542,0.496,23.8660841913837,0.518,0.38,0.383,0.31,0.391,0.323,0.0,0.0,0.0,0.0,0.0,0.0,345.9534176912806,28.56597911725,71.414947793125,1.1969277778531882,2064.29375,289.0344965606724,0.4,59.66521047845925,,,
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,64,4430.6939082,10.9539,2347.419350990468,80.0,26.0,0.325,807.8581762216395,0.5286,291.4489313716269,25523.2,319.0,1.0517,3294899.462836777,3,1369.2375000000002,0.745,0.573,0.587,0.495,0.587,0.496,29.34274188738085,0.556,0.38,0.41,0.31,0.416,0.323,0.0,0.0,0.0,0.0,0.0,0.0,404.4855173225974,55.3836738525,170.41130416153845,1.88747439026202,4213.038461538462,214.29987045622727,0.325,90.28535965347956,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,65,1643.84716888,4.17254,1141.6413914579766,46.0,16.0,0.347826086956522,712.046923936928,0.6121,291.4489313716269,11858.4,257.8,1.0873,3294899.462836777,3,907.0739130434782,0.699,0.573,0.55,0.495,0.55,0.496,24.818291118651665,0.525,0.38,0.388,0.31,0.395,0.323,0.0,0.0,0.0,0.0,0.0,0.0,393.96798326199394,35.73580801913044,102.740448055,1.4398980110388802,2607.8375,273.60825575260554,0.3478260869565217,71.35258696612354,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,66,4002.55584797,8.96322,2679.6559034867546,333.0,183.0,0.54954954954955,203.47227974506933,0.518,291.4489313716269,41831.6,125.6,1.1294,3294899.462836777,3,269.16576576576574,0.543,0.573,0.429,0.495,0.429,0.496,8.047014725185448,0.302,0.38,0.23,0.31,0.256,0.323,2.0,1.0,2.0,1.0,2.0,1.0,446.5533422107234,12.01968723114114,21.871889879617484,1.4936827682845004,489.7934426229508,298.9613000112409,0.5495495495495496,14.64292843435385,0.973175965665236,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,67,2265.33352512,9.23975,2186.5929666348056,92.0,22.0,0.239130434782609,720.3437912672498,0.9215,291.4489313716269,37217.6,404.5,2.5687,3294899.462836777,3,1004.3206521739132,0.711,0.573,0.559,0.495,0.559,0.496,23.76731485472615,0.517,0.38,0.382,0.31,0.39,0.323,0.0,0.0,0.0,0.0,0.0,0.0,245.17259937985332,24.623190490434784,102.96970568727274,1.0360106154582474,4199.886363636364,236.65066334422528,0.2391304347826087,99.39058939249117,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,68,548.491499754,2.27983,779.6395785028028,27.0,5.0,0.185185185185185,410.60692284771454,0.7481,291.4489313716269,6477.2,239.9,0.7934,3294899.462836777,3,844.3814814814815,0.691,0.573,0.544,0.495,0.544,0.496,28.87553994454825,0.553,0.38,0.408,0.31,0.414,0.323,0.0,0.0,0.0,0.0,0.0,0.0,240.5843855699767,20.314499990888887,109.6982999508,0.7035193118431816,4559.66,341.9726815169564,0.1851851851851851,155.92791570056056,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,69,3468.83313932,5.90103,2081.6049823211906,207.0,74.0,0.357487922705314,232.16128115790303,0.4772,291.4489313716269,27048.5,130.7,1.1129,3294899.462836777,3,285.0739130434783,0.552,0.573,0.435,0.495,0.435,0.496,10.05606271652749,0.351,0.38,0.263,0.31,0.283,0.323,2.0,1.0,2.0,1.0,2.0,1.0,587.8351981467641,16.757648016038647,46.876123504324326,1.6664223850251916,797.4364864864865,352.7528215110227,0.357487922705314,28.129797058394463,0.9950900163666121,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,70,1242.45263662,4.2243,1526.05918585411,40.0,3.0,0.075,1325.273607627584,0.5184,291.4489313716269,9233.8,230.8,0.7335,3294899.462836777,3,1056.075,0.716,0.573,0.564,0.495,0.564,0.496,38.15147964635275,0.603,0.38,0.444,0.31,0.449,0.323,0.0,0.0,0.0,0.0,0.0,0.0,294.1203599696991,31.0613159155,414.1508788733333,0.814157568813178,14081.000000000002,361.2572937182752,0.075,508.68639528470334,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,71,717.766680011,5.79262,1620.4136692051,75.0,30.0,0.4,501.0702686705456,0.5379,291.4489313716269,17235.5,229.8,1.1426,3294899.462836777,3,772.3493333333333,0.68,0.573,0.535,0.495,0.535,0.496,21.60551558940133,0.5,0.38,0.369,0.31,0.378,0.323,0.0,0.0,0.0,0.0,0.0,0.0,123.91054134588492,9.570222400146664,23.925556000366665,0.442952743272712,1930.8733333333332,279.7376090965918,0.4,54.01378897350333,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,72,481.414909351,1.2559,585.2485537555101,17.0,5.0,0.294117647058824,391.67582018065866,0.6024,291.4489313716269,3147.2,185.1,0.6782,3294899.462836777,3,738.7647058823529,0.675,0.573,0.531,0.495,0.531,0.496,34.426385515030006,0.584,0.38,0.43,0.31,0.436,0.323,0.0,0.0,0.0,0.0,0.0,0.0,383.3226445982961,28.31852407947059,96.2829818702,0.8225819718165642,2511.8,465.9993261848157,0.2941176470588235,117.04971075110204,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,73,818.400188045,1.69501,926.9994085294104,11.0,0.0,0.0,0.0,0.3121,291.4489313716269,4157.5,378.0,0.6214,3294899.462836777,3,1540.9181818181817,0.759,0.573,0.597,0.495,0.597,0.496,84.27267350267368,0.741,0.38,0.544,0.31,0.546,0.323,0.0,0.0,0.0,0.0,0.0,0.0,482.82912079869743,74.40001709500001,0.0,0.8828486625933323,0.0,546.8990793738152,0.0,0.0,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,74,599.666837522,1.08945,434.3766819093164,10.0,0.0,0.0,0.0,0.4555,291.4489313716269,3264.6,326.5,0.5883,3294899.462836777,3,1089.45,0.72,0.573,0.566,0.495,0.566,0.496,43.43766819093163,0.626,0.38,0.46,0.31,0.465,0.323,0.0,0.0,0.0,0.0,0.0,0.0,550.4308022598559,59.966683752200005,0.0,1.3805226258604526,0.0,398.7119022528032,0.0,0.0,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,75,765.322658884,0.952956,429.1888165930559,14.0,2.0,0.142857142857143,462.2601762351108,0.4083,291.4489313716269,2595.1,185.4,0.5162,3294899.462836777,3,680.6828571428572,0.665,0.573,0.524,0.495,0.524,0.496,30.65634404236113,0.564,0.38,0.415,0.31,0.422,0.323,0.0,0.0,0.0,0.0,0.0,0.0,803.1038777068406,54.665904206,382.661329442,1.7831840656035924,4764.78,450.3763202005716,0.1428571428571428,214.59440829652797,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,76,529.274887781,1.83734,676.9231731265696,27.0,8.0,0.296296296296296,329.05471884597614,0.6117,291.4489313716269,5095.5,188.7,0.8605,3294899.462836777,3,680.4962962962962,0.665,0.573,0.524,0.495,0.524,0.496,25.0712286343174,0.527,0.38,0.389,0.31,0.397,0.323,0.0,0.0,0.0,0.0,0.0,0.0,288.06583853886593,19.60277362151852,66.159360972625,0.7818832458288989,2296.675,368.4256442066082,0.2962962962962963,84.6153966408212,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,77,1673.84249025,3.66145,1145.1277618528338,56.0,13.0,0.232142857142857,467.26502139319297,0.3916,291.4489313716269,15833.6,282.7,0.6368,3294899.462836777,3,653.8303571428571,0.661,0.573,0.52,0.495,0.52,0.496,20.44871003308632,0.49,0.38,0.362,0.31,0.371,0.323,0.0,0.0,0.0,0.0,0.0,0.0,457.1529012413116,29.89004446875,128.7571146346154,1.4617080696233389,2816.5,312.75253297268404,0.2321428571428571,88.08675091175645,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,78,1231.35316224,1.98181,837.7452347420957,44.0,7.0,0.159090909090909,263.1493929825201,0.4176,291.4489313716269,7425.8,168.8,0.64,3294899.462836777,3,450.41136363636366,0.614,0.573,0.484,0.495,0.484,0.496,19.03966442595672,0.476,0.38,0.352,0.31,0.363,0.323,0.0,0.0,1.0,0.0,1.0,0.0,621.327555234861,27.985299141818185,175.9075946057143,1.46984203690407,2831.1571428571438,422.7172305832021,0.1590909090909091,119.67789067744224,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,79,3608.54761223,5.91158,2081.9874928075883,235.0,99.0,0.421276595744681,178.26300247447566,0.5696,291.4489313716269,28525.0,121.4,1.3227,3294899.462836777,3,251.55659574468083,0.533,0.573,0.42,0.495,0.42,0.496,8.859521245989738,0.324,0.38,0.244,0.31,0.268,0.323,2.0,1.0,2.0,1.0,2.0,1.0,610.4201604697898,15.355521754170214,36.44997588111112,1.7332225216030597,597.1292929292929,352.1879925176667,0.4212765957446808,21.030176695026142,0.982200647249191,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,80,2095.67562302,12.0473,1960.5471703678704,85.0,27.0,0.317647058823529,990.6933112093086,0.8847,291.4489313716269,21711.1,255.4,0.7354,3294899.462836777,3,1417.3294117647058,0.749,0.573,0.59,0.495,0.59,0.496,23.065260827857298,0.512,0.38,0.378,0.31,0.386,0.323,0.0,0.0,0.0,0.0,0.0,0.0,173.95396669959243,24.655007329647056,77.6176156674074,1.0689238467171256,4461.962962962963,162.7374739873557,0.3176470588235294,72.61285816177298,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,81,20229.174171929,34.951607,7128.298915345772,1520.0,1023.0,0.673026315789474,188.49524764565547,0.5503,291.4489313716269,175341.0,115.4,1.2882,3294899.462836777,3,229.94478289473687,0.518,0.573,0.409,0.495,0.409,0.496,4.689670339043271,0.167,0.38,0.139,0.31,0.188,0.323,2.0,1.0,2.0,1.0,2.0,1.0,578.7766545878419,13.308667218374342,19.77436380442717,2.8378683907853133,341.6579374389052,203.9476730024394,0.6730263157894737,6.968034130347773,0.9336663891201776,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,82,2018.04815069,26.5459,5198.294459842332,207.0,74.0,0.357487922705314,637.7467887364897,1.0011,291.4489313716269,73294.9,354.1,2.9802,3294899.462836777,3,1282.4106280193237,0.738,0.573,0.581,0.495,0.581,0.496,25.112533622426724,0.528,0.38,0.389,0.31,0.397,0.323,0.0,0.0,0.0,0.0,0.0,0.0,76.02108614475306,9.749024882560386,27.27092095527027,0.388213512389448,3587.283783783784,195.8228750896497,0.357487922705314,70.24722243030178,0.0007312614259597807,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,83,1010.77891409,8.95534,2363.6138827011,92.0,34.0,0.369565217391304,390.5546938192239,1.2475,291.4489313716269,25356.9,275.6,2.0159,3294899.462836777,3,973.4065217391304,0.707,0.573,0.556,0.495,0.556,0.496,25.691455246751083,0.532,0.38,0.392,0.31,0.4,0.323,0.0,0.0,0.0,0.0,0.0,0.0,112.86884854064724,10.986727327065216,29.728791590882352,0.4276413002511637,2633.9235294117643,263.9334612310756,0.3695652173913043,69.51805537356177,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,84,455.555411075,1.82422,589.865081746839,20.0,3.0,0.15,784.8182175545379,0.4044,291.4489313716269,5567.6,278.4,1.0343,3294899.462836777,3,912.11,0.7,0.573,0.551,0.495,0.551,0.496,29.49325408734195,0.557,0.38,0.41,0.31,0.417,0.323,0.0,0.0,0.0,0.0,0.0,0.0,249.7261355949392,22.77777055375,151.85180369166667,0.7723044220992172,6080.733333333334,323.3519431575353,0.15,196.621693915613,0.0,0.0,0
