ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,35,478.758615945,5.54061,1724.4342725989843,231.0,133.0,0.575757575757576,211.8282170794632,0.4277,300.488035441348,22070.6,95.5,0.9405,17596021.147334844,3,239.8532467532468,0.389,0.482,0.39,0.484,0.39,0.484,7.465083431164434,0.304,0.402,0.28,0.368,0.28,0.365,2.0,1.0,2.0,1.0,2.0,1.0,86.40900838445586,2.0725481209740257,3.599688841691729,0.2776322783375431,416.5872180451128,311.2354546880189,0.5757575757575758,12.965671222548757,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,36,531.418765225,5.80519,1919.538707067486,230.0,117.0,0.508695652173913,203.48766478887865,0.4865,300.488035441348,24378.5,106.0,1.1239,17596021.147334844,3,252.39956521739128,0.397,0.482,0.398,0.484,0.398,0.484,8.345820465510808,0.319,0.402,0.293,0.368,0.293,0.365,2.0,1.0,2.0,1.0,2.0,1.0,91.54201072230197,2.3105163705434784,4.542040728418804,0.2768471212736617,496.17008547008544,330.6590666399353,0.508695652173913,16.406313735619538,0.0034071550255536627,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,37,606.481915277,15.8915,3255.983134293608,365.0,203.0,0.556164383561644,262.2224101540569,0.97,300.488035441348,24201.3,66.3,0.9692,17596021.147334844,3,435.3835616438356,0.468,0.482,0.468,0.484,0.468,0.484,8.920501737790707,0.328,0.402,0.301,0.368,0.301,0.365,2.0,1.0,2.0,1.0,2.0,1.0,38.16391877903281,1.661594288430137,2.9875956417586207,0.1862669093366104,782.832512315271,204.8883449827649,0.5561643835616439,16.039325784697578,0.009299442033477991,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,38,1119.51768225,17.5107,3668.0310461471154,569.0,321.0,0.56414762741652,205.6910831163346,0.9719,300.488035441348,47793.7,84.0,0.8921,17596021.147334844,3,307.7451669595782,0.425,0.482,0.426,0.484,0.426,0.484,6.446451750697918,0.285,0.402,0.262,0.368,0.262,0.365,2.0,1.0,2.0,1.0,2.0,1.0,63.933348309890526,1.9675178949912129,3.487594025700935,0.3052094347527229,545.5046728971963,209.47369586293613,0.5641476274165202,11.426887994227776,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,39,1613.00778158,49.1252,5890.261487923482,854.0,530.0,0.620608899297424,306.18787653960703,1.993,300.488035441348,72279.7,84.6,1.0718,17596021.147334844,3,575.2365339578455,0.497,0.482,0.498,0.484,0.498,0.484,6.897261695460752,0.293,0.402,0.27,0.368,0.27,0.365,1.0,0.0,1.0,0.0,1.0,0.0,32.83463032374423,1.88876789412178,3.0434109086415093,0.2738431536336836,926.890566037736,119.90305358397484,0.6206088992974239,11.113700920610343,0.2579936051159073,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,40,2303.68870178,39.6812,5885.58798609573,947.0,572.0,0.604012671594509,236.2433335752036,1.435,300.488035441348,69721.4,73.6,0.9023,17596021.147334844,3,419.0200633579725,0.463,0.482,0.464,0.484,0.464,0.484,6.214982033892007,0.28,0.402,0.257,0.368,0.257,0.365,2.0,1.0,2.0,1.0,2.0,1.0,58.05491521879379,2.4326174253220696,4.027427800314685,0.391411819383602,693.7272727272726,148.3218245944107,0.604012671594509,10.289489486181347,0.029133466135458166,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,41,1443.97189014,19.7587,5311.151201414434,637.0,381.0,0.598116169544741,191.90068022354595,0.9085,300.488035441348,74316.5,116.7,2.155,17596021.147334844,3,310.18367346938777,0.426,0.482,0.427,0.484,0.427,0.484,8.337756988091733,0.319,0.402,0.293,0.368,0.293,0.365,2.0,1.0,2.0,1.0,2.0,1.0,73.08030842818606,2.2668318526530613,3.789952467559055,0.2718755003162874,518.6010498687664,268.8006397897854,0.598116169544741,13.940029400037885,0.00100150225338007,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,42,595.409647438,11.2543,2638.4791974257982,318.0,179.0,0.562893081761006,211.75127236729,1.2394,300.488035441348,23597.6,74.2,0.9073,17596021.147334844,3,353.90880503144655,0.443,0.482,0.444,0.484,0.444,0.484,8.29710439442075,0.318,0.402,0.293,0.368,0.293,0.365,2.0,1.0,2.0,1.0,2.0,1.0,52.905080497054456,1.872357381880503,3.326310879541899,0.225663953696851,628.731843575419,234.4418753210593,0.5628930817610063,14.740107248188815,0.3494293239683933,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,43,798.515666129,16.3561,3056.929724175796,458.0,271.0,0.591703056768559,211.57993993866603,1.2545,300.488035441348,33886.3,74.0,1.0395,17596021.147334844,3,357.1200873362446,0.444,0.482,0.445,0.484,0.445,0.484,6.674519048418769,0.289,0.402,0.266,0.368,0.266,0.365,2.0,1.0,2.0,1.0,2.0,1.0,48.82066422490691,1.7434839871812229,2.946552273538745,0.2612149241815804,603.5461254612546,186.89844915204696,0.5917030567685589,11.280183484043528,0.018708509354254676,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,44,525.855214588,16.9752,3126.004308535368,324.0,178.0,0.549382716049383,364.69783917414566,0.918,300.488035441348,25741.3,79.4,1.4466,17596021.147334844,3,523.925925925926,0.488,0.482,0.488,0.484,0.488,0.484,9.648161446096816,0.339,0.402,0.311,0.368,0.311,0.365,1.0,0.0,1.0,0.0,1.0,0.0,30.977850899429757,1.623009921567901,2.9542427785842693,0.1682196064644516,953.6629213483146,184.15125056172343,0.5493827160493827,17.561821958063867,0.5420777713290772,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,45,1244.49626738,35.9017,4572.5117226989405,679.0,436.0,0.642120765832106,238.2582193350744,1.4848,300.488035441348,53575.4,78.9,1.2593,17596021.147334844,3,528.7437407952872,0.489,0.482,0.489,0.484,0.489,0.484,6.734185158614051,0.29,0.402,0.267,0.368,0.267,0.365,1.0,0.0,1.0,0.0,1.0,0.0,34.663992718450665,1.83283691808542,2.854349237110092,0.2721690709292336,823.433486238532,127.36198349100296,0.6421207658321061,10.487412208025091,0.3132563256325633,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,46,627.693195973,10.0692,2213.3768387993614,285.0,139.0,0.487719298245614,237.08262253959387,0.9632,300.488035441348,22123.3,77.6,0.7829,17596021.147334844,3,353.3052631578948,0.443,0.482,0.444,0.484,0.444,0.484,7.766234522103022,0.309,0.402,0.284,0.368,0.284,0.365,2.0,1.0,2.0,1.0,2.0,1.0,62.33794104526675,2.20243226657193,4.515778388294964,0.2835907491981754,724.4028776978417,219.8165533308864,0.487719298245614,15.92357437985152,0.0019588638589618022,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,47,773.128860067,9.1431,2946.858780404852,333.0,151.0,0.453453453453453,187.1449457442584,0.664,300.488035441348,31242.5,93.8,1.2858,17596021.147334844,3,274.56756756756755,0.41,0.482,0.411,0.484,0.411,0.484,8.849425766981536,0.327,0.402,0.3,0.368,0.3,0.365,2.0,1.0,2.0,1.0,2.0,1.0,84.558722978749,2.3217082884894893,5.120058675940397,0.2623569426563373,605.5033112582781,322.3041179036489,0.4534534534534534,19.51562106228379,0.007551240560949299,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,48,804.035806394,9.0184,2536.2945690483425,322.0,162.0,0.503105590062112,202.4146893360987,0.6288,300.488035441348,27563.6,85.6,1.1842,17596021.147334844,3,280.0745341614907,0.412,0.482,0.413,0.484,0.413,0.484,7.876691208224666,0.311,0.402,0.286,0.368,0.286,0.365,2.0,1.0,2.0,1.0,2.0,1.0,89.15503929677105,2.497005609919255,4.96318399008642,0.3170119970314358,556.6913580246913,281.2355372403467,0.5031055900621118,15.656139315113226,0.0537280701754386,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,49,646.201901662,7.94833,2171.3567741755355,301.0,176.0,0.584717607973422,209.0696318840367,0.5196,300.488035441348,28627.4,95.1,1.0376,17596021.147334844,3,264.0641196013289,0.404,0.482,0.405,0.484,0.405,0.484,7.213809880981845,0.299,0.402,0.275,0.368,0.275,0.365,2.0,1.0,2.0,1.0,2.0,1.0,81.30033625453396,2.146850171634551,3.671601713988636,0.2976028211243005,451.60965909090913,273.1840240875172,0.584717607973422,12.337254398724632,0.2876712328767123,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,50,775.228622787,11.7068,3139.394024509836,512.0,307.0,0.599609375,168.2433771333042,0.5238,300.488035441348,45615.4,89.1,1.1946,17596021.147334844,3,228.6484375,0.381,0.482,0.382,0.484,0.382,0.484,6.131628954120773,0.278,0.402,0.256,0.368,0.256,0.365,2.0,1.0,2.0,1.0,2.0,1.0,66.22036959604674,1.5141184038808593,2.525174667058632,0.2469357515286852,381.328990228013,268.1684170319674,0.599609375,10.226039167784482,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,51,1352.55202089,31.2257,5941.354284517994,768.0,448.0,0.583333333333333,260.1227820482013,0.9078,300.488035441348,64236.6,83.6,1.2254,17596021.147334844,3,406.5846354166667,0.46,0.482,0.46,0.484,0.46,0.484,7.736138391299471,0.309,0.402,0.284,0.368,0.284,0.365,2.0,1.0,2.0,1.0,2.0,1.0,43.31534668205997,1.7611354438671876,3.01908933234375,0.2276504574747353,697.0022321428571,190.27129206128265,0.5833333333333334,13.26195152794195,0.18976949794758446,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,52,548.000935503,28.583,3512.113958996283,398.0,201.0,0.505025125628141,316.88478474983253,2.1821,300.488035441348,26145.0,65.7,0.9123,17596021.147334844,3,718.1658291457287,0.52,0.482,0.52,0.484,0.52,0.484,8.824406932151465,0.326,0.402,0.3,0.368,0.3,0.365,1.0,0.0,1.0,0.0,1.0,0.0,19.172267974075503,1.376886772620603,2.7263728134477616,0.1560316498555791,1422.039800995025,122.87422450394584,0.5050251256281407,17.47320377610091,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,53,1175.81076841,45.7896,6259.746357968431,724.0,452.0,0.624309392265193,395.7500855714001,1.0312,300.488035441348,55241.4,76.3,1.083,17596021.147334844,3,632.4530386740332,0.507,0.482,0.507,0.484,0.507,0.484,8.646058505481259,0.324,0.402,0.298,0.368,0.298,0.365,1.0,0.0,1.0,0.0,1.0,0.0,25.678555139376627,1.624048022665746,2.601351257544248,0.187836806983918,1013.0442477876106,136.7067272474193,0.6243093922651933,13.848996367186794,0.059534081104400345,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,54,1731.29996448,38.1776,6526.329933952957,830.0,457.0,0.550602409638554,276.8872458345466,1.4036,300.488035441348,63904.8,77.0,0.8524,17596021.147334844,3,459.9710843373494,0.474,0.482,0.474,0.484,0.474,0.484,7.863048113196333,0.311,0.402,0.286,0.368,0.286,0.365,2.0,1.0,2.0,1.0,2.0,1.0,45.34858043669586,2.0859035716626506,3.78840254809628,0.2652792583275609,835.3960612691466,170.94657427268757,0.5506024096385542,14.28080948348568,0.06354947042107982,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,55,1227.0510871,58.5233,8666.805309584046,771.0,412.0,0.534370946822309,404.5872118292728,1.2187,300.488035441348,60095.9,77.9,1.0633,17596021.147334844,3,759.0570687418937,0.525,0.482,0.525,0.484,0.525,0.484,11.24099261943456,0.359,0.402,0.33,0.368,0.33,0.365,1.0,0.0,1.0,0.0,1.0,0.0,20.96688134640391,1.591505949546044,2.978279337621359,0.1415805528414357,1420.4684466019417,148.09153464661162,0.5343709468223087,21.035935217437004,0.5441027374112876,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,56,704.589631133,31.5857,4198.106786672973,535.0,341.0,0.637383177570093,288.17605544660364,1.8937,300.488035441348,46983.3,87.8,1.5849,17596021.147334844,3,590.3869158878505,0.5,0.482,0.5,0.484,0.5,0.484,7.846928573220509,0.311,0.402,0.286,0.368,0.286,0.365,1.0,0.0,1.0,0.0,1.0,0.0,22.30723495547036,1.3169899647345795,2.066245252589443,0.1678350901815415,926.266862170088,132.91162730833804,0.6373831775700934,12.311163597281444,0.31964624131396085,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,57,473.581631295,16.8375,3679.496877081271,259.0,110.0,0.424710424710425,263.73215163441563,1.2149,300.488035441348,19763.4,76.3,1.2993,17596021.147334844,3,650.096525096525,0.51,0.482,0.51,0.484,0.51,0.484,14.206551648962437,0.392,0.402,0.36,0.368,0.36,0.365,1.0,0.0,1.0,0.0,1.0,0.0,28.12660022538976,1.828500506930502,4.305287557227273,0.128708257437268,1530.6818181818182,218.5298813411297,0.4247104247104247,33.44997160982974,0.09069631363370392,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,58,2099.38219047,132.153,13708.276865757109,1636.0,972.0,0.594132029339853,399.75583603047335,1.4998,300.488035441348,116256.6,71.1,0.8939,17596021.147334844,3,807.781173594132,0.531,0.482,0.531,0.484,0.531,0.484,8.379142338482339,0.319,0.402,0.294,0.368,0.294,0.365,1.0,0.0,1.0,0.0,1.0,0.0,15.88599721890536,1.2832409477200488,2.159858220648148,0.1531470520349787,1359.5987654320988,103.73034941134225,0.5941320293398533,14.103165499750112,0.03336582439829047,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,59,2529.30203194,74.4394,8197.072430538869,1362.0,907.0,0.665932452276065,299.8832698209263,1.352,300.488035441348,103661.0,76.1,1.1332,17596021.147334844,3,546.5447870778268,0.492,0.482,0.492,0.484,0.492,0.484,6.018408539309008,0.276,0.402,0.253,0.368,0.253,0.365,1.0,0.0,1.0,0.0,1.0,0.0,33.97800132644809,1.8570499500293685,2.788646121212789,0.3085616301884654,820.7210584343992,110.1173898572378,0.6659324522760646,9.03756607556656,0.26944518184231486,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,60,1432.00715755,53.4129,8103.243830654637,884.0,503.0,0.569004524886878,258.570984471772,1.3192,300.488035441348,81164.6,91.8,1.5142,17596021.147334844,3,604.2183257918552,0.502,0.482,0.503,0.484,0.503,0.484,9.166565419292576,0.332,0.402,0.305,0.368,0.305,0.365,1.0,0.0,1.0,0.0,1.0,0.0,26.810136831177488,1.6199175990384616,2.8469327187872766,0.1767202354361725,1061.886679920477,151.709490229039,0.5690045248868778,16.10982868917423,0.4336810730253353,1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,61,588.689644141,11.2931,2879.5654076409887,308.0,152.0,0.493506493506494,210.79123545246472,1.4653,300.488035441348,20072.9,65.2,0.9085,17596021.147334844,3,366.6590909090909,0.448,0.482,0.448,0.484,0.448,0.484,9.349238336496716,0.334,0.402,0.307,0.368,0.307,0.365,2.0,1.0,2.0,1.0,2.0,1.0,52.12825921500739,1.9113300134448048,3.8729581851381583,0.2044369760030105,742.967105263158,254.9844956337045,0.4935064935064935,18.94450926079598,0.16768558951965065,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,62,1347.7379147,39.6357,6073.055247158624,884.0,593.0,0.670814479638009,267.2588486233217,1.1193,300.488035441348,67296.5,76.1,1.146,17596021.147334844,3,448.36764705882354,0.471,0.482,0.471,0.484,0.471,0.484,6.869971999048217,0.293,0.402,0.269,0.368,0.269,0.365,2.0,1.0,2.0,1.0,2.0,1.0,34.00313138660349,1.524590401244344,2.2727452187183808,0.2219209046929979,668.3929173693086,153.22184917028395,0.670814479638009,10.241239877164627,0.08582834331337326,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,63,631.316415624,17.393,3902.49768693434,409.0,188.0,0.459657701711491,278.8093354529539,0.9771,300.488035441348,27744.7,67.8,0.9878,17596021.147334844,3,425.25672371638143,0.465,0.482,0.465,0.484,0.465,0.484,9.541559136758776,0.337,0.402,0.31,0.368,0.31,0.365,2.0,1.0,2.0,1.0,2.0,1.0,36.297154925774734,1.543560918396088,3.3580660405531915,0.161772399696139,925.1595744680852,224.37174075400105,0.4596577017114914,20.75796641986351,0.13564131668558457,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,64,604.306803529,15.5598,2784.634545534814,401.0,276.0,0.688279301745636,290.1230330619379,1.1254,300.488035441348,35234.7,87.9,1.7428,17596021.147334844,3,388.0249376558603,0.454,0.482,0.455,0.484,0.455,0.484,6.944225799338689,0.294,0.402,0.271,0.368,0.271,0.365,2.0,1.0,2.0,1.0,2.0,1.0,38.8376973694392,1.5069995100473816,2.18951740409058,0.2170147621338718,563.7608695652174,178.96338934528814,0.6882793017456359,10.08925559976382,0.20152091254752852,0
